0_X座標, 0_Y座標, 0_Z座標, 0_X回転, 0_Y回転, 0_Z回転, 1_X座標, 1_Y座標, 1_Z座標, 1_X回転, 1_Y回転, 1_Z回転, 2_X座標, 2_Y座標, 2_Z座標, 2_X回転, 2_Y回転, 2_Z回転, 3_X座標, 3_Y座標, 3_Z座標, 3_X回転, 3_Y回転, 3_Z回転, 4_X座標, 4_Y座標, 4_Z座標, 4_X回転, 4_Y回転, 4_Z回転, 5_X座標, 5_Y座標, 5_Z座標, 5_X回転, 5_Y回転, 5_Z回転, 6_X座標, 6_Y座標, 6_Z座標, 6_X回転, 6_Y回転, 6_Z回転, 7_X座標, 7_Y座標, 7_Z座標, 7_X回転, 7_Y回転, 7_Z回転, 8_X座標, 8_Y座標, 8_Z座標, 8_X回転, 8_Y回転, 8_Z回転, 9_X座標, 9_Y座標, 9_Z座標, 9_X回転, 9_Y回転, 9_Z回転, 10_X座標, 10_Y座標, 10_Z座標, 10_X回転, 10_Y回転, 10_Z回転, 11_X座標, 11_Y座標, 11_Z座標, 11_X回転, 11_Y回転, 11_Z回転, 12_X座標, 12_Y座標, 12_Z座標, 12_X回転, 12_Y回転, 12_Z回転, 13_X座標, 13_Y座標, 13_Z座標, 13_X回転, 13_Y回転, 13_Z回転, 14_X座標, 14_Y座標, 14_Z座標, 14_X回転, 14_Y回転, 14_Z回転, 15_X座標, 15_Y座標, 15_Z座標, 15_X回転, 15_Y回転, 15_Z回転, 16_X座標, 16_Y座標, 16_Z座標, 16_X回転, 16_Y回転, 16_Z回転, 17_X座標, 17_Y座標, 17_Z座標, 17_X回転, 17_Y回転, 17_Z回転, 18_X座標, 18_Y座標, 18_Z座標, 18_X回転, 18_Y回転, 18_Z回転, 19_X座標, 19_Y座標, 19_Z座標, 19_X回転, 19_Y回転, 19_Z回転, 20_X座標, 20_Y座標, 20_Z座標, 20_X回転, 20_Y回転, 20_Z回転, 21_X座標, 21_Y座標, 21_Z座標, 21_X回転, 21_Y回転, 21_Z回転, 22_X座標, 22_Y座標, 22_Z座標, 22_X回転, 22_Y回転, 22_Z回転, 23_X座標, 23_Y座標, 23_Z座標, 23_X回転, 23_Y回転, 23_Z回転, 24_X座標, 24_Y座標, 24_Z座標, 24_X回転, 24_Y回転, 24_Z回転, 25_X座標, 25_Y座標, 25_Z座標, 25_X回転, 25_Y回転, 25_Z回転, 26_X座標, 26_Y座標, 26_Z座標, 26_X回転, 26_Y回転, 26_Z回転
13.951100 ,88.843700 ,16.685500 ,-2.293770 ,13.293200 ,3.078640 ,0.000000 ,4.931890 ,-1.118100 ,-2.709670 ,5.095550 ,1.015310 ,0.000000 ,5.454280 ,1.040460 ,-2.597010 ,4.413740 ,0.760966 ,-0.000000 ,5.816660 ,0.111686 ,-2.313240 ,4.339510 ,0.763852 ,-0.000000 ,6.317800 ,-0.430704 ,-2.101740 ,4.180870 ,0.730892 ,-0.000000 ,7.385670 ,-1.462400 ,-1.634400 ,3.430840 ,1.008940 ,-0.000000 ,9.222880 ,-0.888062 ,-0.964277 ,3.044250 ,1.211770 ,-0.000000 ,10.246400 ,1.531330 ,-0.019939 ,0.068484 ,0.017778 ,-0.000000 ,4.648110 ,0.694664 ,-1.623180 ,5.948130 ,17.367000 ,-0.000000 ,4.681750 ,0.409600 ,-6.533620 ,-9.511690 ,7.799250 ,-0.000000 ,4.690800 ,0.742950 ,-9.057610 ,-10.541600 ,3.223980 ,1.197360 ,-7.387440 ,7.316010 ,14.232900 ,-3.941410 ,0.237982 ,12.580300 ,3.155590 ,-3.174250 ,-71.691500 ,-25.770300 ,-34.077600 ,28.363900 ,0.058079 ,0.133078 ,10.234700 ,-5.692260 ,-58.666400 ,23.533500 ,0.048188 ,0.110415 ,-1.089050 ,31.443100 ,-1.143330 ,-1.197360 ,-7.387430 ,7.315910 ,-0.993833 ,2.659770 ,0.611865 ,-12.580300 ,3.155590 ,-3.174250 ,76.962200 ,11.914100 ,5.681450 ,-28.363900 ,0.058079 ,0.133078 ,-4.185680 ,-0.737872 ,20.581500 ,-23.533500 ,0.048188 ,0.110415 ,3.609770 ,-39.022200 ,4.506670 ,8.969780 ,-4.084010 ,1.973950 ,8.189090 ,-27.144700 ,-8.732670 ,-0.827718 ,-37.651500 ,-0.636250 ,-2.112170 ,7.867900 ,0.007713 ,-2.258990 ,-39.234100 ,-5.873930 ,-4.706530 ,-2.187130 ,15.098000 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-2.735260 ,-13.980100 ,22.748500 ,0.827718 ,-37.651500 ,-0.636250 ,2.004990 ,7.471660 ,-0.000325 ,2.258990 ,-39.234100 ,-5.873930 ,1.420740 ,-10.084800 ,-16.062400 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
12.487300 ,88.618600 ,16.030600 ,-2.010480 ,12.247500 ,3.402040 ,0.000000 ,4.931890 ,-1.118100 ,-2.593100 ,4.882000 ,1.012610 ,0.000000 ,5.454280 ,1.040460 ,-2.491190 ,4.217500 ,0.785799 ,-0.000000 ,5.816660 ,0.111686 ,-2.190700 ,4.119650 ,0.808386 ,-0.000000 ,6.317800 ,-0.430704 ,-1.963520 ,3.920560 ,0.791178 ,-0.000000 ,7.385670 ,-1.462400 ,-1.465890 ,3.174670 ,1.046730 ,-0.000000 ,9.222880 ,-0.888062 ,-0.764855 ,2.777900 ,1.194180 ,-0.000000 ,10.246400 ,1.531330 ,-0.018244 ,0.076713 ,0.019151 ,-0.000000 ,4.648110 ,0.694664 ,-1.252420 ,5.470080 ,14.003300 ,-0.000000 ,4.681750 ,0.409600 ,-4.702670 ,-9.224100 ,6.307280 ,-0.000000 ,4.690800 ,0.742950 ,-7.510740 ,-10.003100 ,2.145600 ,1.197360 ,-7.387440 ,7.316010 ,13.434600 ,-3.730540 ,0.190383 ,12.580300 ,3.155590 ,-3.174250 ,-73.097400 ,-23.865200 ,-31.693800 ,28.363900 ,0.058079 ,0.133078 ,10.323500 ,-5.838080 ,-59.479500 ,23.533500 ,0.048188 ,0.110415 ,-0.945441 ,31.401600 ,-1.633840 ,-1.197360 ,-7.387430 ,7.315910 ,-1.286430 ,2.774720 ,0.600720 ,-12.580300 ,3.155590 ,-3.174250 ,77.312900 ,12.899900 ,5.493070 ,-28.363900 ,0.058079 ,0.133078 ,-4.036880 ,-0.684000 ,19.820500 ,-23.533500 ,0.048188 ,0.110415 ,4.430280 ,-39.446800 ,4.955350 ,8.969780 ,-4.084010 ,1.973950 ,8.861330 ,-26.181800 ,-8.289770 ,-0.827718 ,-37.651500 ,-0.636250 ,-1.897060 ,7.072060 ,-0.006361 ,-2.258990 ,-39.234100 ,-5.873930 ,-5.734220 ,-1.698250 ,15.033300 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-2.151700 ,-12.930100 ,23.814600 ,0.827718 ,-37.651500 ,-0.636250 ,1.896210 ,7.068920 ,0.006411 ,2.258990 ,-39.234100 ,-5.873930 ,0.126017 ,-11.136700 ,-16.019800 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
10.908800 ,88.501600 ,15.329500 ,-1.851820 ,11.152800 ,3.758910 ,0.000000 ,4.931890 ,-1.118100 ,-2.404990 ,4.707930 ,1.010940 ,0.000000 ,5.454280 ,1.040460 ,-2.326070 ,4.020480 ,0.823595 ,-0.000000 ,5.816660 ,0.111686 ,-2.024050 ,3.866420 ,0.866052 ,-0.000000 ,6.317800 ,-0.430704 ,-1.795080 ,3.562130 ,0.864611 ,-0.000000 ,7.385670 ,-1.462400 ,-1.277820 ,2.798900 ,1.092800 ,-0.000000 ,9.222880 ,-0.888062 ,-0.560837 ,2.378820 ,1.185940 ,-0.000000 ,10.246400 ,1.531330 ,-0.015995 ,0.087480 ,0.021020 ,-0.000000 ,4.648110 ,0.694664 ,-0.972172 ,5.116430 ,10.838200 ,-0.000000 ,4.681750 ,0.409600 ,-3.016380 ,-8.659970 ,4.858360 ,-0.000000 ,4.690800 ,0.742950 ,-6.039040 ,-9.272770 ,1.245260 ,1.197360 ,-7.387440 ,7.316010 ,12.596900 ,-3.354750 ,0.213561 ,12.580300 ,3.155590 ,-3.174250 ,-74.155600 ,-21.297200 ,-28.635200 ,28.363900 ,0.058079 ,0.133078 ,10.355400 ,-5.891560 ,-59.776000 ,23.533500 ,0.048188 ,0.110415 ,-0.806926 ,30.536700 ,-2.112100 ,-1.197360 ,-7.387430 ,7.315910 ,-1.561530 ,2.994260 ,0.588966 ,-12.580300 ,3.155590 ,-3.174250 ,77.739400 ,13.999200 ,5.157080 ,-28.363900 ,0.058079 ,0.133078 ,-3.939750 ,-0.650032 ,19.325600 ,-23.533500 ,0.048188 ,0.110415 ,5.204120 ,-40.202300 ,5.391260 ,8.969780 ,-4.084010 ,1.973950 ,9.695310 ,-24.925200 ,-7.426810 ,-0.827718 ,-37.651500 ,-0.636250 ,-1.520740 ,5.675000 ,-0.023755 ,-2.258990 ,-39.234100 ,-5.873930 ,-6.959700 ,-0.536078 ,15.020700 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-1.361990 ,-11.637900 ,24.433600 ,0.827718 ,-37.651500 ,-0.636250 ,1.645210 ,6.137700 ,0.019022 ,2.258990 ,-39.234100 ,-5.873930 ,-1.074250 ,-11.558900 ,-15.953700 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
9.268170 ,88.480900 ,14.656600 ,-1.846820 ,10.308400 ,4.277000 ,0.000000 ,4.931890 ,-1.118100 ,-2.121390 ,4.489290 ,0.973552 ,0.000000 ,5.454280 ,1.040460 ,-2.079080 ,3.770100 ,0.835199 ,-0.000000 ,5.816660 ,0.111686 ,-1.798160 ,3.547180 ,0.894254 ,-0.000000 ,6.317800 ,-0.430704 ,-1.587400 ,3.100480 ,0.905197 ,-0.000000 ,7.385670 ,-1.462400 ,-1.079570 ,2.323810 ,1.101710 ,-0.000000 ,9.222880 ,-0.888062 ,-0.384294 ,1.879060 ,1.151400 ,-0.000000 ,10.246400 ,1.531330 ,-0.013741 ,0.099448 ,0.022846 ,-0.000000 ,4.648110 ,0.694664 ,-0.778470 ,4.783500 ,8.175630 ,-0.000000 ,4.681750 ,0.409600 ,-1.765300 ,-7.832790 ,3.606940 ,-0.000000 ,4.690800 ,0.742950 ,-4.802070 ,-8.319940 ,0.307222 ,1.197360 ,-7.387440 ,7.316010 ,11.727900 ,-2.833860 ,0.279528 ,12.580300 ,3.155590 ,-3.174250 ,-75.255800 ,-18.502200 ,-25.162400 ,28.363900 ,0.058079 ,0.133078 ,10.307000 ,-5.810610 ,-59.326900 ,23.533500 ,0.048188 ,0.110415 ,-0.450106 ,30.352500 ,-2.685140 ,-1.197360 ,-7.387430 ,7.315910 ,-1.585870 ,3.321340 ,0.649026 ,-12.580300 ,3.155590 ,-3.174250 ,78.149600 ,14.757800 ,4.644760 ,-28.363900 ,0.058079 ,0.133078 ,-3.899740 ,-0.636316 ,19.122200 ,-23.533500 ,0.048188 ,0.110415 ,5.698990 ,-40.777100 ,5.627750 ,8.969780 ,-4.084010 ,1.973950 ,10.596300 ,-23.744400 ,-6.099110 ,-0.827718 ,-37.651500 ,-0.636250 ,-1.021490 ,3.814710 ,-0.032587 ,-2.258990 ,-39.234100 ,-5.873930 ,-8.249920 ,1.260130 ,15.094600 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-0.410469 ,-10.595200 ,24.375200 ,0.827718 ,-37.651500 ,-0.636250 ,1.338730 ,4.997520 ,0.028858 ,2.258990 ,-39.234100 ,-5.873930 ,-2.059060 ,-11.262400 ,-15.856600 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
7.621300 ,88.561400 ,13.858900 ,-2.030900 ,9.639460 ,4.668260 ,0.000000 ,4.931890 ,-1.118100 ,-1.753330 ,4.405040 ,0.920844 ,0.000000 ,5.454280 ,1.040460 ,-1.757340 ,3.608930 ,0.839333 ,-0.000000 ,5.816660 ,0.111686 ,-1.521180 ,3.279260 ,0.909752 ,-0.000000 ,6.317800 ,-0.430704 ,-1.349390 ,2.612870 ,0.928978 ,-0.000000 ,7.385670 ,-1.462400 ,-0.879411 ,1.802460 ,1.088910 ,-0.000000 ,9.222880 ,-0.888062 ,-0.237547 ,1.314680 ,1.103490 ,-0.000000 ,10.246400 ,1.531330 ,-0.011673 ,0.112156 ,0.024161 ,-0.000000 ,4.648110 ,0.694664 ,-0.641240 ,4.352240 ,6.161060 ,-0.000000 ,4.681750 ,0.409600 ,-1.067550 ,-7.050470 ,2.643760 ,-0.000000 ,4.690800 ,0.742950 ,-4.033720 ,-7.273380 ,-0.615139 ,1.197360 ,-7.387440 ,7.316010 ,10.807300 ,-2.192930 ,0.303420 ,12.580300 ,3.155590 ,-3.174250 ,-76.029800 ,-15.579300 ,-21.619400 ,28.363900 ,0.058079 ,0.133078 ,10.214500 ,-5.659810 ,-58.484500 ,23.533500 ,0.048188 ,0.110415 ,-0.099530 ,28.700600 ,-3.346410 ,-1.197360 ,-7.387430 ,7.315910 ,-1.393260 ,3.710180 ,0.837092 ,-12.580300 ,3.155590 ,-3.174250 ,78.325800 ,15.063800 ,4.387790 ,-28.363900 ,0.058079 ,0.133078 ,-3.871720 ,-0.626803 ,18.979800 ,-23.533500 ,0.048188 ,0.110415 ,6.050470 ,-41.277800 ,5.695680 ,8.969780 ,-4.084010 ,1.973950 ,11.662200 ,-22.986600 ,-3.868430 ,-0.827718 ,-37.651500 ,-0.636250 ,-0.565269 ,2.111020 ,-0.026435 ,-2.258990 ,-39.234100 ,-5.873930 ,-9.263310 ,3.810880 ,15.314000 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,0.779574 ,-10.090600 ,24.571300 ,0.827718 ,-37.651500 ,-0.636250 ,1.099520 ,4.105850 ,0.032279 ,2.258990 ,-39.234100 ,-5.873930 ,-2.758680 ,-10.298000 ,-15.716300 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
6.098790 ,88.702800 ,12.842300 ,-2.154850 ,8.898030 ,4.972300 ,0.000000 ,4.931890 ,-1.118100 ,-1.348530 ,4.426060 ,0.825791 ,0.000000 ,5.454280 ,1.040460 ,-1.390880 ,3.554230 ,0.799122 ,-0.000000 ,5.816660 ,0.111686 ,-1.213420 ,3.136010 ,0.875780 ,-0.000000 ,6.317800 ,-0.430704 ,-1.090670 ,2.279410 ,0.897806 ,-0.000000 ,7.385670 ,-1.462400 ,-0.689784 ,1.445060 ,1.019290 ,-0.000000 ,9.222880 ,-0.888062 ,-0.136277 ,0.932609 ,1.009370 ,-0.000000 ,10.246400 ,1.531330 ,-0.010309 ,0.121939 ,0.023996 ,-0.000000 ,4.648110 ,0.694664 ,-0.534657 ,3.926180 ,4.666610 ,-0.000000 ,4.681750 ,0.409600 ,-0.782741 ,-6.645920 ,1.923280 ,-0.000000 ,4.690800 ,0.742950 ,-3.586390 ,-6.801000 ,-1.502680 ,1.197360 ,-7.387440 ,7.316010 ,9.854730 ,-1.630200 ,0.286551 ,12.580300 ,3.155590 ,-3.174250 ,-76.635600 ,-12.621400 ,-18.456700 ,28.363900 ,0.058079 ,0.133078 ,10.096300 ,-5.473910 ,-57.435400 ,23.533500 ,0.048188 ,0.110415 ,0.024977 ,26.720000 ,-3.473240 ,-1.197360 ,-7.387430 ,7.315910 ,-1.247920 ,3.951760 ,1.039580 ,-12.580300 ,3.155590 ,-3.174250 ,78.068700 ,15.359300 ,4.703010 ,-28.363900 ,0.058079 ,0.133078 ,-3.800480 ,-0.602967 ,18.618500 ,-23.533500 ,0.048188 ,0.110415 ,6.463530 ,-42.005200 ,5.817200 ,8.969780 ,-4.084010 ,1.973950 ,12.529500 ,-22.628200 ,-0.971611 ,-0.827718 ,-37.651500 ,-0.636250 ,-0.241313 ,0.900873 ,-0.013828 ,-2.258990 ,-39.234100 ,-5.873930 ,-9.886020 ,7.075410 ,15.671700 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,1.878900 ,-9.768060 ,25.147200 ,0.827718 ,-37.651500 ,-0.636250 ,0.919478 ,3.433940 ,0.032391 ,2.258990 ,-39.234100 ,-5.873930 ,-3.351690 ,-8.956700 ,-15.560700 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
4.671860 ,88.864000 ,11.789300 ,-1.984960 ,8.170680 ,5.313650 ,0.000000 ,4.931890 ,-1.118100 ,-0.995726 ,4.410200 ,0.719586 ,0.000000 ,5.454280 ,1.040460 ,-1.064560 ,3.503800 ,0.736143 ,-0.000000 ,5.816660 ,0.111686 ,-0.941883 ,3.047940 ,0.814587 ,-0.000000 ,6.317800 ,-0.430704 ,-0.864012 ,2.097080 ,0.835582 ,-0.000000 ,7.385670 ,-1.462400 ,-0.537640 ,1.271350 ,0.924656 ,-0.000000 ,9.222880 ,-0.888062 ,-0.076254 ,0.760406 ,0.902346 ,-0.000000 ,10.246400 ,1.531330 ,-0.009454 ,0.127815 ,0.022884 ,-0.000000 ,4.648110 ,0.694664 ,-0.486488 ,3.668810 ,3.306380 ,-0.000000 ,4.681750 ,0.409600 ,-0.703027 ,-6.387960 ,1.274690 ,-0.000000 ,4.690800 ,0.742950 ,-3.196380 ,-6.703880 ,-2.103160 ,1.197360 ,-7.387440 ,7.316010 ,8.879150 ,-1.211390 ,0.255797 ,12.580300 ,3.155590 ,-3.174250 ,-77.201800 ,-9.867960 ,-16.160100 ,28.363900 ,0.058079 ,0.133078 ,9.844660 ,-5.101450 ,-55.294500 ,23.533500 ,0.048188 ,0.110415 ,0.218785 ,24.799900 ,-3.597210 ,-1.197360 ,-7.387430 ,7.315910 ,-1.057280 ,4.044000 ,1.224900 ,-12.580300 ,3.155590 ,-3.174250 ,77.606300 ,15.467000 ,5.170860 ,-28.363900 ,0.058079 ,0.133078 ,-3.722050 ,-0.577302 ,18.221400 ,-23.533500 ,0.048188 ,0.110415 ,6.659900 ,-42.574100 ,5.700720 ,8.969780 ,-4.084010 ,1.973950 ,12.990700 ,-22.663700 ,1.699360 ,-0.827718 ,-37.651500 ,-0.636250 ,-0.057597 ,0.214951 ,-0.003644 ,-2.258990 ,-39.234100 ,-5.873930 ,-10.362900 ,10.838000 ,16.138200 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,2.605900 ,-9.449130 ,25.102300 ,0.827718 ,-37.651500 ,-0.636250 ,0.764542 ,2.855400 ,0.030793 ,2.258990 ,-39.234100 ,-5.873930 ,-3.862570 ,-7.609330 ,-15.401200 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
3.404450 ,89.040400 ,10.957000 ,-1.609320 ,7.649840 ,5.760060 ,0.000000 ,4.931890 ,-1.118100 ,-0.761033 ,4.261740 ,0.615211 ,0.000000 ,5.454280 ,1.040460 ,-0.832918 ,3.375380 ,0.657886 ,-0.000000 ,5.816660 ,0.111686 ,-0.740771 ,2.931020 ,0.737448 ,-0.000000 ,6.317800 ,-0.430704 ,-0.684691 ,1.975680 ,0.756456 ,-0.000000 ,7.385670 ,-1.462400 ,-0.410447 ,1.201530 ,0.822141 ,-0.000000 ,9.222880 ,-0.888062 ,-0.016716 ,0.715040 ,0.793580 ,-0.000000 ,10.246400 ,1.531330 ,-0.007647 ,0.132276 ,0.022168 ,-0.000000 ,4.648110 ,0.694664 ,-0.426839 ,3.451260 ,2.137090 ,-0.000000 ,4.681750 ,0.409600 ,-0.712519 ,-6.028480 ,0.719695 ,-0.000000 ,4.690800 ,0.742950 ,-2.780460 ,-6.418250 ,-2.399450 ,1.197360 ,-7.387440 ,7.316010 ,7.776330 ,-0.782883 ,0.250064 ,12.580300 ,3.155590 ,-3.174250 ,-77.419100 ,-6.101920 ,-14.378000 ,28.363900 ,0.058079 ,0.133078 ,9.512820 ,-4.651870 ,-52.632100 ,23.533500 ,0.048188 ,0.110415 ,0.360117 ,21.718800 ,-3.422980 ,-1.197360 ,-7.387430 ,7.315910 ,-0.636703 ,4.092440 ,1.406000 ,-12.580300 ,3.155590 ,-3.174250 ,77.120300 ,15.213300 ,5.572330 ,-28.363900 ,0.058079 ,0.133078 ,-3.614630 ,-0.543122 ,17.679100 ,-23.533500 ,0.048188 ,0.110415 ,6.440910 ,-42.266600 ,5.245450 ,8.969780 ,-4.084010 ,1.973950 ,13.020800 ,-22.473800 ,3.892830 ,-0.827718 ,-37.651500 ,-0.636250 ,-0.026851 ,0.100200 ,-0.001726 ,-2.258990 ,-39.234100 ,-5.873930 ,-9.674980 ,11.726500 ,16.161200 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,2.948570 ,-9.201280 ,24.485400 ,0.827718 ,-37.651500 ,-0.636250 ,0.635893 ,2.374850 ,0.028276 ,2.258990 ,-39.234100 ,-5.873930 ,-4.230740 ,-6.280900 ,-15.233000 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
2.378110 ,89.229100 ,10.364100 ,-1.160030 ,7.072440 ,6.231360 ,0.000000 ,4.931890 ,-1.118100 ,-0.538572 ,3.980310 ,0.499382 ,0.000000 ,5.454280 ,1.040460 ,-0.615945 ,3.167540 ,0.561766 ,-0.000000 ,5.816660 ,0.111686 ,-0.551614 ,2.780150 ,0.641171 ,-0.000000 ,6.317800 ,-0.430704 ,-0.516380 ,1.906130 ,0.658842 ,-0.000000 ,7.385670 ,-1.462400 ,-0.296286 ,1.222520 ,0.705677 ,-0.000000 ,9.222880 ,-0.888062 ,0.030509 ,0.787307 ,0.674905 ,-0.000000 ,10.246400 ,1.531330 ,-0.005743 ,0.134774 ,0.021137 ,-0.000000 ,4.648110 ,0.694664 ,-0.371309 ,3.296560 ,1.243480 ,-0.000000 ,4.681750 ,0.409600 ,-0.801284 ,-5.596880 ,0.291024 ,-0.000000 ,4.690800 ,0.742950 ,-2.462230 ,-6.091770 ,-2.623440 ,1.197360 ,-7.387440 ,7.316010 ,6.637700 ,-0.451497 ,0.215327 ,12.580300 ,3.155590 ,-3.174250 ,-78.164100 ,-2.908460 ,-13.045900 ,28.363900 ,0.058079 ,0.133078 ,8.996340 ,-4.029160 ,-48.775000 ,23.533500 ,0.048188 ,0.110415 ,0.941423 ,21.077200 ,-3.338900 ,-1.197360 ,-7.387430 ,7.315910 ,-0.043571 ,4.106140 ,1.551560 ,-12.580300 ,3.155590 ,-3.174250 ,76.563800 ,14.589300 ,5.995580 ,-28.363900 ,0.058079 ,0.133078 ,-3.413120 ,-0.481998 ,16.665800 ,-23.533500 ,0.048188 ,0.110415 ,6.025080 ,-41.400800 ,4.636410 ,8.969780 ,-4.084010 ,1.973950 ,12.098600 ,-21.585700 ,4.398710 ,-0.827718 ,-37.651500 ,-0.636250 ,-0.182771 ,0.682255 ,-0.010821 ,-2.258990 ,-39.234100 ,-5.873930 ,-8.360960 ,10.917400 ,15.949500 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.054500 ,-8.692580 ,23.933900 ,0.827718 ,-37.651500 ,-0.636250 ,0.497165 ,1.856590 ,0.024353 ,2.258990 ,-39.234100 ,-5.873930 ,-4.531090 ,-5.088780 ,-15.073400 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
1.512140 ,89.370800 ,9.897780 ,-0.413096 ,6.526850 ,6.584060 ,0.000000 ,4.931890 ,-1.118100 ,-0.429018 ,3.759800 ,0.420368 ,0.000000 ,5.454280 ,1.040460 ,-0.508527 ,3.002920 ,0.489780 ,-0.000000 ,5.816660 ,0.111686 ,-0.450751 ,2.658120 ,0.567914 ,-0.000000 ,6.317800 ,-0.430704 ,-0.418397 ,1.854260 ,0.586717 ,-0.000000 ,7.385670 ,-1.462400 ,-0.222309 ,1.236880 ,0.625099 ,-0.000000 ,9.222880 ,-0.888062 ,0.073787 ,0.839195 ,0.591149 ,-0.000000 ,10.246400 ,1.531330 ,-0.003835 ,0.137143 ,0.019870 ,-0.000000 ,4.648110 ,0.694664 ,-0.321272 ,3.148080 ,0.487751 ,-0.000000 ,4.681750 ,0.409600 ,-0.844436 ,-5.233260 ,-0.068862 ,-0.000000 ,4.690800 ,0.742950 ,-2.159850 ,-5.649270 ,-2.916300 ,1.197360 ,-7.387440 ,7.316010 ,5.487600 ,-0.161608 ,0.166917 ,12.580300 ,3.155590 ,-3.174250 ,-78.907200 ,-0.355729 ,-12.273400 ,28.363900 ,0.058079 ,0.133078 ,8.293840 ,-3.301510 ,-43.947400 ,23.533500 ,0.048188 ,0.110415 ,1.626640 ,21.425700 ,-3.401070 ,-1.197360 ,-7.387430 ,7.315910 ,0.544870 ,4.133440 ,1.589380 ,-12.580300 ,3.155590 ,-3.174250 ,76.207000 ,13.593200 ,6.146430 ,-28.363900 ,0.058079 ,0.133078 ,-3.188070 ,-0.418297 ,15.540000 ,-23.533500 ,0.048188 ,0.110415 ,5.674620 ,-40.743500 ,4.338860 ,8.969780 ,-4.084010 ,1.973950 ,10.085700 ,-20.614700 ,3.325860 ,-0.827718 ,-37.651500 ,-0.636250 ,-0.473277 ,1.767350 ,-0.023550 ,-2.258990 ,-39.234100 ,-5.873930 ,-7.515090 ,11.564300 ,15.908500 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,2.748160 ,-8.112470 ,23.539600 ,0.827718 ,-37.651500 ,-0.636250 ,0.400760 ,1.496440 ,0.020887 ,2.258990 ,-39.234100 ,-5.873930 ,-4.842880 ,-4.451660 ,-14.969300 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
